file,kmeans_cluster,gmm_cluster,hdbscan_cluster,embedding_file
vqe_real_amp_indep_none_12_s21.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s22.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s23.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s24.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s25.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s26.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s27.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s28.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s29.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s3.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s30.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s31.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s32.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s33.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s34.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s35.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s36.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s37.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s38.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s39.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s4.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s40.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s41.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s42.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s43.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s44.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s45.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s46.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s47.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s48.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s49.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s5.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s6.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s7.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s8.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_12_s9.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s0.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s1.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s10.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s11.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s12.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s13.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s14.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s15.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s16.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s17.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s18.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s19.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s2.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s20.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s21.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s22.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s23.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s24.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s25.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s26.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s27.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s28.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s29.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s3.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s30.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s31.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s32.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s33.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s34.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s35.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s36.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s37.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s38.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s39.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s4.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s40.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s41.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s42.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s43.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s44.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s45.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s46.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s47.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s48.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s49.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s5.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s6.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s7.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s8.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_13_s9.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s0.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s1.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s10.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s11.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s12.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s13.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s14.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s15.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s16.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s17.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s18.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s19.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s2.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s20.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s21.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s22.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s23.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s24.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s25.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s26.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s27.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s28.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s29.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s3.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s30.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s31.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s32.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s33.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s34.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s35.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s36.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s37.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s38.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s39.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s4.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s40.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s41.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s42.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s43.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s44.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s45.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s46.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s47.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s48.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s49.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s5.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s6.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s7.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s8.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_14_s9.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s0.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s1.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s10.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s11.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s12.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s13.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s14.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s15.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s16.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s17.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s18.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s19.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s2.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s20.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s21.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s22.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s23.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s24.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s25.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s26.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s27.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s28.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s29.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s3.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s30.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s31.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s32.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s33.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s34.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s35.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s36.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s37.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s38.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s39.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s4.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s40.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s41.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s42.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s43.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s44.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s45.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s46.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s47.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s48.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s49.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s5.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s6.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s7.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s8.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_15_s9.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_3_s0.qasm,0,0,-1,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_4_s0.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_5_s0.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_5_s1.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s0.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s1.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s10.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s11.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s12.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s13.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s14.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s15.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s16.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s17.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s18.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s19.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s2.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s3.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s4.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s5.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s6.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s7.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s8.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_6_s9.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s0.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s1.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s10.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s11.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s12.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s13.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s14.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s15.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s16.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s17.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s18.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s19.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s2.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s20.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s21.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s22.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s23.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s24.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s25.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s26.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s27.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s28.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s29.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s3.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s30.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s31.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s32.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s33.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s34.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s35.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s36.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s37.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s38.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
vqe_real_amp_indep_none_7_s39.qasm,0,0,5,gat_aug_dropout_and_norm_with_improved_edges_training.csv
